,Ano,Mes,Dia,hora,T20 Laje,T05 Ponte
4641,2015,5,8,9,22.417,23.184
4642,2015,5,8,10,22.393,23.136
4643,2015,5,8,11,22.465,23.304
4644,2015,5,8,12,22.585,23.304
4645,2015,5,8,13,22.729,23.304
4646,2015,5,8,14,22.633,23.088
4647,2015,5,8,15,22.681,22.824
4648,2015,5,8,16,22.8,22.561
4649,2015,5,8,17,22.944,22.609
4650,2015,5,8,18,22.8,22.657
4651,2015,5,8,19,22.8,22.705
4652,2015,5,8,20,22.8,22.848
4653,2015,5,8,21,22.776,22.8
4654,2015,5,8,22,22.753,22.848
4655,2015,5,8,23,22.729,22.848
4656,2015,5,9,0,22.705,22.944
4657,2015,5,9,1,22.705,22.944
4658,2015,5,9,2,22.753,23.112
4659,2015,5,9,3,22.776,22.944
4660,2015,5,9,4,22.824,22.705
4661,2015,5,9,5,22.872,22.657
4662,2015,5,9,6,22.729,22.657
4663,2015,5,9,7,22.8,22.657
4664,2015,5,9,8,22.824,22.824
4665,2015,5,9,9,22.776,22.8
4666,2015,5,9,10,22.753,23.016
4667,2015,5,9,11,22.776,22.968
4668,2015,5,9,12,22.776,23.064
4669,2015,5,9,13,22.753,23.208
4670,2015,5,9,14,22.776,23.16
4671,2015,5,9,15,22.776,22.968
4672,2015,5,9,16,22.872,22.824
4673,2015,5,9,17,22.92,22.633
4674,2015,5,9,18,22.92,22.753
4675,2015,5,9,19,22.968,22.896
4676,2015,5,9,20,22.944,22.992
4677,2015,5,9,21,22.92,22.872
4678,2015,5,9,22,22.896,22.896
4679,2015,5,9,23,22.92,22.992
4680,2015,5,10,0,22.896,23.016
4681,2015,5,10,1,22.896,23.016
4682,2015,5,10,2,22.896,22.944
4683,2015,5,10,3,22.872,22.992
4684,2015,5,10,4,22.92,22.992
4685,2015,5,10,5,22.944,22.824
4686,2015,5,10,6,22.968,22.753
4687,2015,5,10,7,22.944,22.824
4688,2015,5,10,8,22.92,22.848
4689,2015,5,10,9,22.92,22.92
4690,2015,5,10,10,22.92,22.944
4691,2015,5,10,11,22.92,22.992
4692,2015,5,10,12,22.92,23.016
4693,2015,5,10,13,22.92,23.256
4694,2015,5,10,14,22.896,23.304
4695,2015,5,10,15,22.92,23.16
4696,2015,5,10,16,22.944,23.088
4697,2015,5,10,17,22.944,22.944
4698,2015,5,10,18,22.944,22.729
4699,2015,5,10,19,22.944,22.896
4700,2015,5,10,20,22.968,22.92
4701,2015,5,10,21,22.968,22.992
4702,2015,5,10,22,23.016,22.968
4703,2015,5,10,23,22.944,22.92
4704,2015,5,11,0,22.824,23.088
4705,2015,5,11,1,22.968,23.016
4706,2015,5,11,2,22.944,23.04
4707,2015,5,11,3,22.92,23.136
4708,2015,5,11,4,22.992,23.184
4709,2015,5,11,5,22.681,23.112
4710,2015,5,11,6,22.776,23.016
4711,2015,5,11,7,22.729,22.92
4712,2015,5,11,8,22.657,22.92
4713,2015,5,11,9,22.753,23.04
4714,2015,5,11,10,22.8,23.112
4715,2015,5,11,11,22.729,23.04
4716,2015,5,11,12,22.441,23.088
4717,2015,5,11,13,22.657,23.208
4718,2015,5,11,14,22.537,23.256
4719,2015,5,11,15,22.633,23.376
4720,2015,5,11,16,22.872,23.472
4721,2015,5,11,17,22.034,23.376
4722,2015,5,11,18,22.154,23.136
4723,2015,5,11,19,22.298,22.992
4724,2015,5,11,20,22.13,23.04
4725,2015,5,11,21,22.058,22.968
4726,2015,5,11,22,22.011,22.992
4727,2015,5,11,23,21.581,23.04
4728,2015,5,12,0,21.604,23.088
4729,2015,5,12,1,22.13,23.04
4730,2015,5,12,2,22.106,23.064
4731,2015,5,12,3,22.082,23.112
4732,2015,5,12,4,22.345,23.256
4733,2015,5,12,5,22.561,23.256
4734,2015,5,12,6,21.509,23.16
4735,2015,5,12,7,21.533,22.944
4736,2015,5,12,8,21.652,22.824
4737,2015,5,12,9,22.321,22.776
4738,2015,5,12,10,22.058,22.896
4739,2015,5,12,11,22.274,22.872
4740,2015,5,12,12,21.987,22.872
4741,2015,5,12,13,22.154,22.944
4742,2015,5,12,14,22.465,23.136
4743,2015,5,12,15,21.748,23.304
4744,2015,5,12,16,21.772,23.328
4745,2015,5,12,17,22.609,23.689
4746,2015,5,12,18,21.819,23.641
4747,2015,5,12,19,22.058,23.232
4748,2015,5,12,20,22.13,22.992
4749,2015,5,12,21,22.298,22.968
4750,2015,5,12,22,22.25,22.824
4751,2015,5,12,23,22.489,23.04
4752,2015,5,13,0,22.321,23.136
4753,2015,5,13,1,22.369,23.04
4754,2015,5,13,2,22.417,23.184
4755,2015,5,13,3,21.987,23.304
4756,2015,5,13,4,22.011,23.545
4757,2015,5,13,5,22.034,23.424
4758,2015,5,13,6,22.848,23.256
4759,2015,5,13,7,22.154,23.328
4760,2015,5,13,8,22.202,23.04
4761,2015,5,13,9,22.369,22.776
4762,2015,5,13,10,22.441,22.681
4763,2015,5,13,11,22.513,22.896
4764,2015,5,13,12,22.465,23.088
4765,2015,5,13,13,22.489,23.184
4766,2015,5,13,14,22.465,23.088
4767,2015,5,13,15,22.202,23.232
4768,2015,5,13,16,22.13,23.28
4769,2015,5,13,17,22.154,23.328
4770,2015,5,13,18,22.274,23.545
4771,2015,5,13,19,22.226,23.472
4772,2015,5,13,20,22.441,23.4
4773,2015,5,13,21,22.657,23.232
4774,2015,5,13,22,22.681,23.16
4775,2015,5,13,23,22.633,22.896
4776,2015,5,14,0,22.681,22.944
4777,2015,5,14,1,22.705,23.136
4778,2015,5,14,2,22.657,23.256
4779,2015,5,14,3,22.633,23.304
4780,2015,5,14,4,22.681,23.376
4781,2015,5,14,5,22.537,23.448
4782,2015,5,14,6,22.513,23.28
4783,2015,5,14,7,22.8,23.352
4784,2015,5,14,8,22.369,23.352
4785,2015,5,14,9,22.465,23.088
4786,2015,5,14,10,22.441,22.896
4787,2015,5,14,11,22.393,22.896
4788,2015,5,14,12,22.417,22.92
4789,2015,5,14,13,22.489,22.872
4790,2015,5,14,14,22.465,23.232
4791,2015,5,14,15,22.465,23.16
4792,2015,5,14,16,22.465,23.328
4793,2015,5,14,17,22.417,23.448
4794,2015,5,14,18,22.417,23.713
4795,2015,5,14,19,22.513,23.28
4796,2015,5,14,20,22.513,23.352
4797,2015,5,14,21,22.465,23.136
4798,2015,5,14,22,22.465,23.184
4799,2015,5,14,23,22.465,22.92
4800,2015,5,15,0,22.513,22.872
4801,2015,5,15,1,22.465,23.016
4802,2015,5,15,2,22.441,22.872
4803,2015,5,15,3,22.465,23.04
4804,2015,5,15,4,22.489,23.064
4805,2015,5,15,5,22.513,23.04
4806,2015,5,15,6,22.513,23.112
4807,2015,5,15,7,22.585,23.184
4808,2015,5,15,8,22.561,23.28
4809,2015,5,15,9,22.513,23.256
4810,2015,5,15,10,22.274,22.896
4811,2015,5,15,11,22.178,22.776
4812,2015,5,15,12,22.202,22.729
4813,2015,5,15,13,22.274,22.824
4814,2015,5,15,14,22.274,22.968
4815,2015,5,15,15,22.202,23.424
4816,2015,5,15,16,22.321,23.088
4817,2015,5,15,17,22.25,23.208
4818,2015,5,15,18,22.369,23.352
4819,2015,5,15,19,22.393,23.232
4820,2015,5,15,20,22.513,23.232
4821,2015,5,15,21,22.25,23.208
4822,2015,5,15,22,22.13,23.088
4823,2015,5,15,23,21.843,22.824
4824,2015,5,16,0,21.485,22.705
4825,2015,5,16,1,21.223,22.657
4826,2015,5,16,2,21.485,22.8
4827,2015,5,16,3,21.7,22.872
4828,2015,5,16,4,21.987,22.992
4829,2015,5,16,5,22.058,23.064
4830,2015,5,16,6,22.034,23.088
4831,2015,5,16,7,22.202,22.968
4832,2015,5,16,8,22.561,23.016
4833,2015,5,16,9,20.674,23.064
4834,2015,5,16,10,20.436,22.944
4835,2015,5,16,11,20.174,22.8
4836,2015,5,16,12,19.579,22.537
4837,2015,5,16,13,19.199,22.393
4838,2015,5,16,14,19.841,22.226
4839,2015,5,16,15,20.341,22.657
4840,2015,5,16,16,20.865,23.328
4841,2015,5,16,17,20.96,23.112
4842,2015,5,16,18,20.65,23.112
4843,2015,5,16,19,20.531,23.088
4844,2015,5,16,20,21.223,23.04
4845,2015,5,16,21,21.294,23.04
4846,2015,5,16,22,19.865,23.016
4847,2015,5,16,23,20.365,22.848
4848,2015,5,17,0,19.508,22.154
4849,2015,5,17,1,19.175,21.795
4850,2015,5,17,2,19.746,21.963
4851,2015,5,17,3,19.603,22.178
4852,2015,5,17,4,20.507,22.633
4853,2015,5,17,5,20.412,22.657
4854,2015,5,17,6,20.46,22.729
4855,2015,5,17,7,20.365,22.896
4856,2015,5,17,8,20.65,22.968
4857,2015,5,17,9,21.891,23.112
4858,2015,5,17,10,19.151,23.136
4859,2015,5,17,11,19.294,22.609
4860,2015,5,17,12,19.413,21.748
4861,2015,5,17,13,19.008,21.27
4862,2015,5,17,14,18.366,20.913
4863,2015,5,17,15,18.699,20.484
4864,2015,5,17,16,18.818,21.795
4865,2015,5,17,17,18.889,22.321
4866,2015,5,17,18,19.151,22.8
4867,2015,5,17,19,19.175,22.92
4868,2015,5,17,20,19.77,23.04
4869,2015,5,17,21,20.603,23.208
4870,2015,5,17,22,19.151,23.352
4871,2015,5,17,23,18.794,22.441
4872,2015,5,18,0,18.604,22.058
4873,2015,5,18,1,18.675,21.342
4874,2015,5,18,2,17.938,20.341
4875,2015,5,18,3,18.485,21.461
4876,2015,5,18,4,18.39,22.25
4877,2015,5,18,5,18.414,22.489
4878,2015,5,18,6,18.985,22.561
4879,2015,5,18,7,19.27,22.8
4880,2015,5,18,8,19.103,22.369
4881,2015,5,18,9,19.555,22.681
4882,2015,5,18,10,19.532,22.92
4883,2015,5,18,11,18.033,22.8
4884,2015,5,18,12,17.867,21.7
4885,2015,5,18,13,18.366,20.412
4886,2015,5,18,14,17.867,19.817
4887,2015,5,18,15,17.843,19.365
4888,2015,5,18,16,18.01,20.055
4889,2015,5,18,17,17.819,22.13
4890,2015,5,18,18,17.843,21.509
4891,2015,5,18,19,17.891,22.489
4892,2015,5,18,20,18.176,22.585
4893,2015,5,18,21,18.58,22.537
4894,2015,5,18,22,19.08,22.729
4895,2015,5,18,23,18.152,22.944
4896,2015,5,19,0,18.081,21.604
4897,2015,5,19,1,17.891,21.151
4898,2015,5,19,2,17.796,20.317
4899,2015,5,19,3,17.51,19.389
4900,2015,5,19,4,17.748,20.674
4901,2015,5,19,5,18.01,21.843
4902,2015,5,19,6,17.986,21.915
4903,2015,5,19,7,18.224,22.417
4904,2015,5,19,8,19.532,22.561
4905,2015,5,19,9,18.913,22.657
4906,2015,5,19,10,19.46,22.729
4907,2015,5,19,11,18.176,22.992
4908,2015,5,19,12,17.796,22.393
4909,2015,5,19,13,17.938,21.39
4910,2015,5,19,14,17.439,20.246
4911,2015,5,19,15,17.391,18.771
4912,2015,5,19,16,18.01,18.866
4913,2015,5,19,17,17.558,21.079
4914,2015,5,19,18,17.677,21.604
4915,2015,5,19,19,17.677,21.366
4916,2015,5,19,20,17.891,22.465
4917,2015,5,19,21,18.794,22.345
4918,2015,5,19,22,19.555,22.465
4919,2015,5,19,23,19.08,22.8
4920,2015,5,20,0,17.843,22.298
4921,2015,5,20,1,17.724,21.27
4922,2015,5,20,2,17.843,20.531
4923,2015,5,20,3,17.439,19.294
4924,2015,5,20,4,17.867,19.27
4925,2015,5,20,5,17.368,21.7
4926,2015,5,20,6,17.629,21.628
4927,2015,5,20,7,17.701,21.7
4928,2015,5,20,8,18.343,22.178
4929,2015,5,20,9,17.986,22.25
4930,2015,5,20,10,18.01,22.513
4931,2015,5,20,11,19.532,22.465
4932,2015,5,20,12,17.748,22.345
4933,2015,5,20,13,17.558,21.652
4934,2015,5,20,14,18.105,21.39
4935,2015,5,20,15,17.415,19.555
4936,2015,5,20,16,17.177,19.08
4937,2015,5,20,17,17.391,18.842
4938,2015,5,20,18,17.51,20.555
4939,2015,5,20,19,17.653,21.127
4940,2015,5,20,20,17.819,21.437
4941,2015,5,20,21,18.39,22.202
4942,2015,5,20,22,17.891,22.226
4943,2015,5,20,23,17.772,22.178
4944,2015,5,21,0,18.604,21.939
4945,2015,5,21,1,17.701,21.27
4946,2015,5,21,2,17.772,20.341
4947,2015,5,21,3,17.629,19.413
4948,2015,5,21,4,16.963,18.747
4949,2015,5,21,5,17.13,19.413
4950,2015,5,21,6,17.249,21.867
4951,2015,5,21,7,17.534,21.39
4952,2015,5,21,8,17.701,22.011
4953,2015,5,21,9,19.08,21.843
4954,2015,5,21,10,17.701,22.034
4955,2015,5,21,11,17.748,22.202
4956,2015,5,21,12,18.604,21.987
4957,2015,5,21,13,17.415,21.557
4958,2015,5,21,14,17.653,20.889
4959,2015,5,21,15,17.463,20.079
4960,2015,5,21,16,16.82,18.889
4961,2015,5,21,17,17.225,19.056
4962,2015,5,21,18,17.082,18.985
4963,2015,5,21,19,17.153,20.293
4964,2015,5,21,20,17.32,20.936
4965,2015,5,21,21,17.653,20.817
4966,2015,5,21,22,17.796,21.7
4967,2015,5,21,23,17.605,22.106
4968,2015,5,22,0,17.629,21.939
4969,2015,5,22,1,17.439,21.318
4970,2015,5,22,2,17.058,21.652
4971,2015,5,22,3,17.272,19.888
4972,2015,5,22,4,16.915,19.199
4973,2015,5,22,5,17.415,18.747
4974,2015,5,22,6,17.058,21.032
4975,2015,5,22,7,17.272,21.557
4976,2015,5,22,8,17.249,21.604
4977,2015,5,22,9,17.368,21.604
4978,2015,5,22,10,17.748,21.652
4979,2015,5,22,11,17.439,21.915
4980,2015,5,22,12,17.653,21.748
4981,2015,5,22,13,17.867,21.604
4982,2015,5,22,14,17.082,21.175
4983,2015,5,22,15,17.296,20.412
4984,2015,5,22,16,17.368,19.555
4985,2015,5,22,17,16.987,19.151
4986,2015,5,22,18,17.772,18.271
4987,2015,5,22,19,17.011,19.579
4988,2015,5,22,20,17.225,20.15
4989,2015,5,22,21,17.415,20.841
4990,2015,5,22,22,17.748,20.841
4991,2015,5,22,23,17.415,21.581
4992,2015,5,23,0,17.415,21.437
4993,2015,5,23,1,17.368,20.412
4994,2015,5,23,2,17.225,20.674
4995,2015,5,23,3,16.915,21.079
4996,2015,5,23,4,16.892,19.436
4997,2015,5,23,5,16.654,19.532
4998,2015,5,23,6,17.344,19.555
4999,2015,5,23,7,16.868,20.627
5000,2015,5,23,8,16.963,21.103
5001,2015,5,23,9,17.225,21.485
5002,2015,5,23,10,17.701,21.772
5003,2015,5,23,11,17.225,21.461
5004,2015,5,23,12,17.082,21.509
5005,2015,5,23,13,17.272,21.223
5006,2015,5,23,14,17.368,21.079
5007,2015,5,23,15,16.796,20.817
5008,2015,5,23,16,17.201,19.912
5009,2015,5,23,17,16.82,18.889
5010,2015,5,23,18,16.606,19.484
5011,2015,5,23,19,16.915,19.46
5012,2015,5,23,20,16.82,20.531
5013,2015,5,23,21,17.058,20.079
5014,2015,5,23,22,17.772,21.032
5015,2015,5,23,23,17.13,20.388
5016,2015,5,24,0,17.058,20.746
5017,2015,5,24,1,17.011,20.174
5018,2015,5,24,2,17.32,19.841
5019,2015,5,24,3,16.963,20.222
5020,2015,5,24,4,16.677,20.77
5021,2015,5,24,5,16.987,19.674
5022,2015,5,24,6,16.677,18.604
5023,2015,5,24,7,16.939,19.579
5024,2015,5,24,8,16.892,20.436
5025,2015,5,24,9,16.868,20.603
5026,2015,5,24,10,17.272,20.627
5027,2015,5,24,11,17.368,20.793
5028,2015,5,24,12,17.011,21.318
5029,2015,5,24,13,16.773,21.318
5030,2015,5,24,14,16.796,20.15
5031,2015,5,24,15,16.892,19.532
5032,2015,5,24,16,16.392,20.46
5033,2015,5,24,17,16.844,19.817
5034,2015,5,24,18,16.558,18.461
5035,2015,5,24,19,16.392,18.319
5036,2015,5,24,20,16.701,19.008
5037,2015,5,24,21,16.606,19.984
5038,2015,5,24,22,17.629,20.555
5039,2015,5,24,23,16.892,20.222
5040,2015,5,25,0,16.749,19.746
5041,2015,5,25,1,16.654,19.746
5042,2015,5,25,2,16.963,19.032
5043,2015,5,25,3,17.034,19.96
5044,2015,5,25,4,16.511,20.246
5045,2015,5,25,5,16.463,20.222
5046,2015,5,25,6,16.415,18.842
5047,2015,5,25,7,16.344,18.247
5048,2015,5,25,8,16.796,19.746
5049,2015,5,25,9,16.272,19.674
5050,2015,5,25,10,16.892,19.96
5051,2015,5,25,11,16.725,20.293
5052,2015,5,25,12,16.415,20.46
5053,2015,5,25,13,16.534,20.198
5054,2015,5,25,14,16.701,19.865
5055,2015,5,25,15,16.892,19.46
5056,2015,5,25,16,16.272,19.96
5057,2015,5,25,17,16.225,20.436
5058,2015,5,25,18,16.296,19.246
5059,2015,5,25,19,16.201,18.699
5060,2015,5,25,20,16.368,18.461
5061,2015,5,25,21,16.344,18.557
5062,2015,5,25,22,16.463,19.532
5063,2015,5,25,23,16.511,19.532
5064,2015,5,26,0,16.272,19.389
5065,2015,5,26,1,16.368,19.008
5066,2015,5,26,2,16.534,19.341
5067,2015,5,26,3,16.796,19.27
5068,2015,5,26,4,17.13,19.984
5069,2015,5,26,5,16.296,19.984
5070,2015,5,26,6,16.272,19.888
5071,2015,5,26,7,16.344,18.081
5072,2015,5,26,8,16.272,19.175
5073,2015,5,26,9,16.463,19.222
5074,2015,5,26,10,16.415,19.508
5075,2015,5,26,11,16.701,18.771
5076,2015,5,26,12,16.487,18.913
5077,2015,5,26,13,16.415,19.532
5078,2015,5,26,14,16.392,19.77
5079,2015,5,26,15,16.558,19.508
5080,2015,5,26,16,16.415,19.674
5081,2015,5,26,17,16.415,19.912
5082,2015,5,26,18,16.296,19.175
5083,2015,5,26,19,16.225,18.675
5084,2015,5,26,20,16.677,19.413
5085,2015,5,26,21,16.82,18.723
5086,2015,5,26,22,16.892,19.056
5087,2015,5,26,23,16.677,19.175
5088,2015,5,27,0,16.82,19.103
5089,2015,5,27,1,16.796,19.436
5090,2015,5,27,2,16.749,20.055
5091,2015,5,27,3,16.511,20.603
5092,2015,5,27,4,16.606,20.936
5093,2015,5,27,5,17.153,20.627
5094,2015,5,27,6,16.654,20.079
5095,2015,5,27,7,16.773,19.841
5096,2015,5,27,8,17.938,18.509
5097,2015,5,27,9,17.796,19.27
5098,2015,5,27,10,17.082,19.27
5099,2015,5,27,11,17.629,19.793
5100,2015,5,27,12,17.51,19.722
5101,2015,5,27,13,16.677,20.174
5102,2015,5,27,14,16.558,19.96
5103,2015,5,27,15,17.724,20.817
5104,2015,5,27,16,17.748,20.65
5105,2015,5,27,17,17.153,20.746
5106,2015,5,27,18,16.773,20.531
5107,2015,5,27,19,17.582,20.174
5108,2015,5,27,20,17.605,18.771
5109,2015,5,27,21,18.247,19.532
5110,2015,5,27,22,18.224,18.913
5111,2015,5,27,23,18.295,19.555
5112,2015,5,28,0,18.557,19.555
5113,2015,5,28,1,17.772,20.484
5114,2015,5,28,2,18.414,20.793
5115,2015,5,28,3,17.106,21.819
5116,2015,5,28,4,17.439,21.056
5117,2015,5,28,5,19.08,21.175
5118,2015,5,28,6,17.486,21.079
5119,2015,5,28,7,17.32,20.865
5120,2015,5,28,8,17.867,19.389
5121,2015,5,28,9,17.915,19.555
5122,2015,5,28,10,17.915,19.222
5123,2015,5,28,11,18.557,19.436
5124,2015,5,28,12,17.891,19.722
5125,2015,5,28,13,18.438,19.651
5126,2015,5,28,14,18.271,19.698
5127,2015,5,28,15,17.701,19.96
5128,2015,5,28,16,17.653,20.531
5129,2015,5,28,17,17.629,21.151
5130,2015,5,28,18,18.818,21.581
5131,2015,5,28,19,17.415,21.294
5132,2015,5,28,20,17.938,19.888
5133,2015,5,28,21,18.057,19.27
5134,2015,5,28,22,18.247,19.793
5135,2015,5,28,23,18.604,19.222
5136,2015,5,29,0,18.39,18.224
5137,2015,5,29,1,18.295,19.222
5138,2015,5,29,2,18.461,19.841
5139,2015,5,29,3,18.081,20.269
5140,2015,5,29,4,17.843,19.555
5141,2015,5,29,5,17.819,21.103
5142,2015,5,29,6,18.081,21.39
5143,2015,5,29,7,18.01,21.437
5144,2015,5,29,8,17.867,20.865
5145,2015,5,29,9,18.509,19.651
5146,2015,5,29,10,18.58,19.579
5147,2015,5,29,11,18.937,18.889
5148,2015,5,29,12,19.056,19.27
5149,2015,5,29,13,19.627,19.27
5150,2015,5,29,14,18.937,19.888
5151,2015,5,29,15,18.652,19.888
5152,2015,5,29,16,18.366,20.555
5153,2015,5,29,17,18.271,20.841
5154,2015,5,29,18,18.414,20.46
5155,2015,5,29,19,19.318,20.817
5156,2015,5,29,20,18.176,20.841
5157,2015,5,29,21,19.08,20.579
5158,2015,5,29,22,19.032,19.294
5159,2015,5,29,23,19.032,19.175
5160,2015,5,30,0,19.08,19.151
5161,2015,5,30,1,19.199,19.27
5162,2015,5,30,2,18.889,19.603
5163,2015,5,30,3,18.961,20.079
5164,2015,5,30,4,18.509,20.198
5165,2015,5,30,5,18.628,20.531
5166,2015,5,30,6,18.628,20.936
5167,2015,5,30,7,19.008,20.555
5168,2015,5,30,8,18.794,20.627
5169,2015,5,30,9,18.937,20.484
5170,2015,5,30,10,18.937,19.603
5171,2015,5,30,11,18.818,19.484
5172,2015,5,30,12,18.652,19.199
5173,2015,5,30,13,19.341,19.294
5174,2015,5,30,14,19.103,19.484
5175,2015,5,30,15,19.127,20.412
5176,2015,5,30,16,18.985,19.936
5177,2015,5,30,17,18.961,20.317
5178,2015,5,30,18,18.937,20.698
5179,2015,5,30,19,18.937,20.817
5180,2015,5,30,20,18.985,20.555
5181,2015,5,30,21,19.246,20.817
5182,2015,5,30,22,19.27,20.031
5183,2015,5,30,23,19.46,19.603
5184,2015,5,31,0,19.532,19.508
5185,2015,5,31,1,20.007,19.27
5186,2015,5,31,2,19.698,19.555
5187,2015,5,31,3,19.841,19.817
5188,2015,5,31,4,19.341,20.412
5189,2015,5,31,5,19.222,19.984
5190,2015,5,31,6,19.127,20.222
5191,2015,5,31,7,19.103,21.366
5192,2015,5,31,8,19.27,21.175
5193,2015,5,31,9,19.056,20.722
5194,2015,5,31,10,19.841,20.269
5195,2015,5,31,11,19.722,19.793
5196,2015,5,31,12,19.841,19.888
5197,2015,5,31,13,19.865,19.912
5198,2015,5,31,14,20.055,19.841
5199,2015,5,31,15,19.984,19.651
5200,2015,5,31,16,19.888,20.555
5201,2015,5,31,17,19.746,20.889
5202,2015,5,31,18,19.698,20.722
5203,2015,5,31,19,19.555,20.722
5204,2015,5,31,20,19.698,21.008
5205,2015,5,31,21,19.865,20.722
5206,2015,5,31,22,19.936,20.841
5207,2015,5,31,23,19.532,20.293
5208,2015,6,1,0,19.698,19.984
5209,2015,6,1,1,19.865,19.841
5210,2015,6,1,2,19.603,20.055
5211,2015,6,1,3,19.651,19.96
5212,2015,6,1,4,19.698,20.603
5213,2015,6,1,5,19.674,20.984
5214,2015,6,1,6,19.77,21.079
5215,2015,6,1,7,19.722,20.841
5216,2015,6,1,8,19.793,20.817
5217,2015,6,1,9,19.984,21.103
5218,2015,6,1,10,19.77,20.984
5219,2015,6,1,11,19.817,20.15
5220,2015,6,1,12,19.793,20.079
5221,2015,6,1,13,20.031,20.007
5222,2015,6,1,14,20.15,19.888
5223,2015,6,1,15,20.341,19.888
5224,2015,6,1,16,20.079,19.865
5225,2015,6,1,17,19.936,20.746
5226,2015,6,1,18,19.888,20.746
5227,2015,6,1,19,19.936,20.793
5228,2015,6,1,20,19.888,20.793
5229,2015,6,1,21,19.865,20.841
5230,2015,6,1,22,19.865,20.841
5231,2015,6,1,23,20.055,20.65
5232,2015,6,2,0,20.103,20.174
5233,2015,6,2,1,20.007,20.103
5234,2015,6,2,2,20.15,20.126
5235,2015,6,2,3,20.436,20.103
5236,2015,6,2,4,20.341,20.079
5237,2015,6,2,5,20.222,20.531
5238,2015,6,2,6,20.174,20.198
5239,2015,6,2,7,19.984,20.841
5240,2015,6,2,8,20.031,20.698
5241,2015,6,2,9,19.984,20.96
5242,2015,6,2,10,20.15,20.96
5243,2015,6,2,11,20.126,20.77
5244,2015,6,2,12,20.269,20.079
5245,2015,6,2,13,20.246,20.174
5246,2015,6,2,14,20.317,20.222
5247,2015,6,2,15,20.436,20.198
5248,2015,6,2,16,20.65,20.198
5249,2015,6,2,17,20.484,20.365
5250,2015,6,2,18,20.436,20.436
5251,2015,6,2,19,20.412,20.436
5252,2015,6,2,20,20.365,20.365
5253,2015,6,2,21,20.365,20.531
5254,2015,6,2,22,20.388,20.865
5255,2015,6,2,23,20.412,20.627
5256,2015,6,3,0,20.436,20.412
5257,2015,6,3,1,20.627,20.126
5258,2015,6,3,2,20.936,20.293
5259,2015,6,3,3,20.77,20.365
5260,2015,6,3,4,20.65,20.246
5261,2015,6,3,5,20.603,20.412
5262,2015,6,3,6,20.627,20.674
5263,2015,6,3,7,20.436,20.603
5264,2015,6,3,8,20.46,20.65
5265,2015,6,3,9,20.436,20.722
5266,2015,6,3,10,20.365,21.103
5267,2015,6,3,11,20.65,20.698
5268,2015,6,3,12,20.817,20.579
5269,2015,6,3,13,20.913,20.269
5270,2015,6,3,14,21.056,20.412
5271,2015,6,3,15,21.151,20.674
5272,2015,6,3,16,21.032,20.746
5273,2015,6,3,17,20.936,20.698
5274,2015,6,3,18,20.913,20.627
5275,2015,6,3,19,20.793,20.889
5276,2015,6,3,20,20.746,20.746
5277,2015,6,3,21,20.746,20.77
5278,2015,6,3,22,20.817,20.936
5279,2015,6,3,23,20.793,21.151
5280,2015,6,4,0,20.793,20.77
5281,2015,6,4,1,21.008,20.65
5282,2015,6,4,2,20.984,20.531
5283,2015,6,4,3,20.984,20.722
5284,2015,6,4,4,20.77,20.65
5285,2015,6,4,5,20.865,20.603
5286,2015,6,4,6,20.865,20.627
5287,2015,6,4,7,20.865,20.746
5288,2015,6,4,8,20.865,20.722
5289,2015,6,4,9,20.913,20.96
5290,2015,6,4,10,20.889,21.032
5291,2015,6,4,11,20.841,21.008
5292,2015,6,4,12,20.913,21.103
5293,2015,6,4,13,20.77,20.817
5294,2015,6,4,14,20.77,20.746
5295,2015,6,4,15,20.913,20.913
5296,2015,6,4,16,20.96,20.865
5297,2015,6,4,17,20.412,20.865
5298,2015,6,4,18,20.365,20.793
5299,2015,6,4,19,20.46,20.913
5300,2015,6,4,20,20.65,20.936
5301,2015,6,4,21,20.627,20.889
5302,2015,6,4,22,20.627,20.889
5303,2015,6,4,23,20.674,20.936
5304,2015,6,5,0,20.65,20.936
5305,2015,6,5,1,20.579,20.889
5306,2015,6,5,2,20.269,20.865
5307,2015,6,5,3,20.269,20.793
5308,2015,6,5,4,20.365,20.793
5309,2015,6,5,5,19.888,20.77
5310,2015,6,5,6,20.126,20.746
5311,2015,6,5,7,20.46,20.841
5312,2015,6,5,8,20.412,20.913
5313,2015,6,5,9,20.46,21.008
5314,2015,6,5,10,20.65,21.175
5315,2015,6,5,11,20.65,21.223
5316,2015,6,5,12,20.841,21.413
5317,2015,6,5,13,20.222,21.437
5318,2015,6,5,14,20.15,20.889
5319,2015,6,5,15,20.007,20.817
5320,2015,6,5,16,20.555,20.793
5321,2015,6,5,17,20.055,20.579
5322,2015,6,5,18,19.555,20.65
5323,2015,6,5,19,19.651,21.032
5324,2015,6,5,20,20.007,21.079
5325,2015,6,5,21,20.222,21.079
5326,2015,6,5,22,20.198,21.079
5327,2015,6,5,23,20.055,21.127
5328,2015,6,6,0,20.365,21.127
5329,2015,6,6,1,19.984,21.103
5330,2015,6,6,2,20.031,20.936
5331,2015,6,6,3,19.96,20.817
5332,2015,6,6,4,20.15,20.555
5333,2015,6,6,5,20.293,20.555
5334,2015,6,6,6,20.174,20.746
5335,2015,6,6,7,20.103,21.127
5336,2015,6,6,8,20.269,21.27
5337,2015,6,6,9,20.126,21.318
5338,2015,6,6,10,20.341,21.294
